"Study_id","train_layer","test_layer","threshold","TP","FN","TN","FP","specificity","precision","recall","f1_score","balanced_accuracy","mcc","mse","rmse"
"1_Bartomeus",10,1,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.5,5.58,1.42,3.22,3.78,0.46,0.599598013098013,0.797142857142857,0.680284903435058,0.628571428571429,0.279089676994926,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.6,3.76,3.24,5.94,1.06,0.848571428571429,0.79652380952381,0.537142857142857,0.627143079143079,0.692857142857143,0.415429427772282,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.7,1.84,5.16,6.54,0.46,0.934285714285714,0.8125,0.262857142857143,0.417007026789635,0.598571428571429,0.274687106720171,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.8,0.3,6.7,6.96,0.04,0.994285714285714,0.875,0.0428571428571429,0.263888888888889,0.518571428571429,0.216193710606414,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,1,1,0,7,7,0,1,NA,0,NA,0.5,NA,3.31927598335934,1.53899324714712
"1_Bartomeus",10,2,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.5,5.18,1.82,2.48,4.52,0.354285714285714,0.536992063492064,0.74,0.619108678559143,0.547142857142857,0.104634616066893,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.6,3.26,3.74,4.86,2.14,0.694285714285714,0.634142857142857,0.465714285714286,0.51691720697603,0.58,0.177284043434726,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.7,1.94,5.06,6.02,0.98,0.86,0.695744680851064,0.277142857142857,0.405082598560859,0.568571428571429,0.185686187163027,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.8,1.04,5.96,6.8,0.2,0.971428571428571,0.87280701754386,0.148571428571429,0.319219219219219,0.56,0.252834996678397,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,0.9,0.1,6.9,6.96,0.04,0.994285714285714,0.75,0.0142857142857143,0.244444444444444,0.504285714285714,0.138675049056307,8.53158978618992,2.68120885254901
"1_Bartomeus",10,2,1,0,7,7,0,1,NA,0,NA,0.5,NA,8.53158978618992,2.68120885254901
"1_Bartomeus",10,3,0,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.1,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.2,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.3,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.4,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.5,4.52,1.48,2.22,3.78,0.37,0.546365079365079,0.753333333333333,0.627479657597305,0.561666666666667,0.140009810840994,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.6,1.76,4.24,4.6,1.4,0.766666666666667,0.586666666666667,0.293333333333333,0.381037518037518,0.53,0.0789484705583927,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.7,0.78,5.22,5.46,0.54,0.91,0.651666666666667,0.13,0.295475766064001,0.52,0.0910388843429334,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.8,0.1,5.9,5.96,0.04,0.993333333333333,0.714285714285714,0.0166666666666667,0.285714285714286,0.505,0.129219147676184,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,0.9,0,6,6,0,1,NA,0,NA,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,3,1,0,6,6,0,1,NA,0,NA,0.5,NA,8.57066708005778,2.430032750416
"1_Bartomeus",10,4,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.5,6.62,1.38,2.76,5.24,0.345,0.562007992007992,0.8275,0.665059015631771,0.58625,0.204060682450334,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.6,2.94,5.06,5.96,2.04,0.745,0.587126984126984,0.3675,0.453667900726724,0.55625,0.121928077556589,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.7,0.32,7.68,7.5,0.5,0.9375,0.437931034482759,0.04,0.208984071484071,0.48875,-0.0524506117810205,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.8,0,8,7.96,0.04,0.995,0,0,NA,0.4975,-0.258198889747161,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,4,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.04869380181947,1.32541897174536
"1_Bartomeus",10,5,0,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.1,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.2,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.5,12.24,1.76,3.78,10.22,0.27,0.546295732083833,0.874285714285714,0.671342698917776,0.572142857142857,0.180748063141101,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.6,8.64,5.36,8.84,5.16,0.631428571428571,0.628292759528054,0.617142857142857,0.617556551280019,0.624285714285714,0.251909067945529,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.7,4.88,9.12,11.44,2.56,0.817142857142857,0.659391774891775,0.348571428571429,0.449745018266757,0.582857142857143,0.189150204297774,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.8,2.3,11.7,13.06,0.94,0.932857142857143,0.744333333333333,0.164285714285714,0.265336454948112,0.548571428571429,0.15893964010853,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,0.9,0.28,13.72,13.96,0.04,0.997142857142857,0.892857142857143,0.02,0.141666666666667,0.508571428571429,0.157275071100812,5.20588605122105,2.14714104150193
"1_Bartomeus",10,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,5.20588605122105,2.14714104150193
"1_Bartomeus",10,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.5,4.44,0.56,1.76,3.24,0.352,0.585492063492064,0.888,0.70202331002331,0.62,0.282582012703677,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.6,3.12,1.88,3.5,1.5,0.7,0.704150793650794,0.624,0.634575091575092,0.662,0.339499840603348,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.7,1.12,3.88,4.26,0.74,0.852,0.615530303030303,0.224,0.410767910767911,0.538,0.109943064350547,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.8,0.28,4.72,4.9,0.1,0.98,0.764705882352941,0.056,0.326530612244898,0.518,0.176470588235294,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,0.9,0,5,5,0,1,NA,0,NA,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,2.85957453026459,1.55690912380951
"1_Bartomeus",10,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.5,5.86,1.14,2.32,4.68,0.331428571428571,0.562769230769231,0.837142857142857,0.668280000529227,0.584285714285714,0.20558044828585,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.6,4.7,2.3,4.68,2.32,0.668571428571429,0.680227272727273,0.671428571428571,0.661859174021713,0.67,0.354972545936135,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.7,2.48,4.52,5.86,1.14,0.837142857142857,0.71286231884058,0.354285714285714,0.490815850815851,0.595714285714286,0.241994013766495,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.8,0.6,6.4,6.44,0.56,0.92,0.492380952380952,0.0857142857142857,0.289613526570048,0.502857142857143,0.00524372571432262,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,0.9,0.2,6.8,6.92,0.08,0.988571428571429,0.75,0.0285714285714286,0.244444444444444,0.508571428571429,0.138675049056307,8.0541114592678,2.45603466671499
"1_Bartomeus",10,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,8.0541114592678,2.45603466671499
"1_Bartomeus",10,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.5,6.02,0.98,1.6,5.4,0.228571428571429,0.529531857031857,0.86,0.653562263501892,0.544285714285714,0.109709007543743,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.6,4.22,2.78,3.62,3.38,0.517142857142857,0.55781746031746,0.602857142857143,0.574836565395389,0.56,0.122470501256598,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.7,2.88,4.12,5.2,1.8,0.742857142857143,0.635204081632653,0.411428571428571,0.490480154765869,0.577142857142857,0.174252394063144,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.8,1.46,5.54,5.56,1.44,0.794285714285714,0.534375,0.208571428571429,0.343814315765535,0.501428571428571,0.014201886897215,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,0.9,0.36,6.64,6.6,0.4,0.942857142857143,0.493589743589744,0.0514285714285714,0.260069444444444,0.497142857142857,-0.0117298403194979,4.73446119257901,2.00069971260953
"1_Bartomeus",10,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,4.73446119257901,2.00069971260953
"1_Bartomeus",10,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.5,13.6,1.4,4.68,10.32,0.312,0.571078713616242,0.906666666666667,0.699236832493918,0.609333333333333,0.274213901241158,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.6,11.28,3.72,9.56,5.44,0.637333333333333,0.680821068937942,0.752,0.710456942030292,0.694666666666667,0.397271499158392,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.7,6.84,8.16,12.52,2.48,0.834666666666667,0.746576978576979,0.456,0.556747077410346,0.645333333333333,0.319827796275337,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.8,3.26,11.74,14.06,0.94,0.937333333333333,0.794428571428571,0.217333333333333,0.34136941858083,0.577333333333333,0.226604901614145,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,0.9,0.62,14.38,14.86,0.14,0.990666666666667,0.82716049382716,0.0413333333333333,0.154956427015251,0.516,0.139680691762759,3.73499165700042,1.88111976828209
"1_Bartomeus",10,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.73499165700042,1.88111976828209
"1_Bartomeus",10,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.1,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.2,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.3,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.4,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.5,7.52,1.48,3.22,5.78,0.357777777777778,0.566884181178299,0.835555555555555,0.672988763893112,0.596666666666667,0.218818802437989,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.6,6.14,2.86,4.92,4.08,0.546666666666667,0.599554501054501,0.682222222222222,0.634253270159045,0.614444444444444,0.2365436670859,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.7,4.72,4.28,6.28,2.72,0.697777777777778,0.63468253968254,0.524444444444444,0.565886085878346,0.611111111111111,0.229257072396749,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.8,3.36,5.64,7.32,1.68,0.813333333333333,0.681261904761905,0.373333333333333,0.467480631855245,0.593333333333333,0.213408859788176,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,0.9,1.26,7.74,8.32,0.68,0.924444444444444,0.663953488372093,0.14,0.291127791127791,0.532222222222222,0.114978924411109,2.40537917435831,1.49892200834275
"1_Bartomeus",10,10,1,0,9,9,0,1,NA,0,NA,0.5,NA,2.40537917435831,1.49892200834275
"1_Bartomeus",10,11,0,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.1,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.2,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.3,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.4,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.5,9.84,1.16,2.4,8.6,0.218181818181818,0.535175528375993,0.894545454545455,0.667832183296866,0.556363636363636,0.155491783723179,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.6,7.4,3.6,5.7,5.3,0.518181818181818,0.587869303898716,0.672727272727273,0.622607261811838,0.595454545454545,0.196130879023841,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.7,4.86,6.14,8.48,2.52,0.770909090909091,0.669248196248196,0.441818181818182,0.521667741488108,0.606363636363636,0.230359709433107,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.8,2.76,8.24,10.08,0.92,0.916363636363636,0.757261904761905,0.250909090909091,0.373212354153152,0.583636363636364,0.224782572236572,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,0.9,1.18,9.82,10.8,0.2,0.981818181818182,0.839583333333333,0.107272727272727,0.2498778998779,0.544545454545455,0.19862461792396,2.04730589324445,1.39863984680848
"1_Bartomeus",10,11,1,0,11,11,0,1,NA,0,NA,0.5,NA,2.04730589324445,1.39863984680848
"1_Bartomeus",10,12,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.5,7.02,0.98,3.08,4.92,0.385,0.593031801531802,0.8775,0.704124688901981,0.63125,0.309234342132787,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.6,3.7,4.3,5.74,2.26,0.7175,0.637345598845599,0.4625,0.520114328224235,0.59,0.195561114733239,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.7,1.04,6.96,7.18,0.82,0.8975,0.563703703703704,0.13,0.282329099471957,0.51375,0.0461998748698817,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.8,0.18,7.82,7.72,0.28,0.965,0.398148148148148,0.0225,0.210774410774411,0.49375,-0.0608251653806477,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",10,12,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.98141345359994,1.64509634715235
"1_Bartomeus",11,1,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.5,6.02,0.98,3.08,3.92,0.44,0.612839937839938,0.86,0.710570506205181,0.65,0.340479291428531,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.6,4.06,2.94,5.56,1.44,0.794285714285714,0.743833333333333,0.58,0.646275946275946,0.687142857142857,0.390796812984216,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.7,1.34,5.66,6.46,0.54,0.922857142857143,0.719047619047619,0.191428571428571,0.362884922095448,0.557142857142857,0.18419341782312,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.8,0.6,6.4,6.86,0.14,0.98,0.893333333333333,0.0857142857142857,0.278767676767677,0.532857142857143,0.235184142430143,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,0.9,0,7,6.96,0.04,0.994285714285714,0,0,NA,0.497142857142857,-0.277350098112615,2.81704400766888,1.40782287064883
"1_Bartomeus",11,1,1,0,7,7,0,1,NA,0,NA,0.5,NA,2.81704400766888,1.40782287064883
"1_Bartomeus",11,2,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.5,5.14,1.86,2.5,4.5,0.357142857142857,0.533985680985681,0.734285714285714,0.611940743638886,0.545714285714286,0.105958306197433,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.6,3.22,3.78,4.4,2.6,0.628571428571429,0.571285714285714,0.46,0.502946709819459,0.544285714285714,0.0964538581749378,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.7,2.36,4.64,5.4,1.6,0.771428571428571,0.619238095238095,0.337142857142857,0.43512321012321,0.554285714285714,0.129328501299324,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.8,0.9,6.1,6.68,0.32,0.954285714285714,0.75462962962963,0.128571428571429,0.32246660149886,0.541428571428571,0.177887365901848,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,0.9,0,7,6.98,0.02,0.997142857142857,0,0,NA,0.498571428571429,-0.277350098112615,8.63231529587511,2.68086978361995
"1_Bartomeus",11,2,1,0,7,7,0,1,NA,0,NA,0.5,NA,8.63231529587511,2.68086978361995
"1_Bartomeus",11,3,0,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.1,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.2,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.3,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.4,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.5,4.68,1.32,2.28,3.72,0.38,0.559040404040404,0.78,0.647022839905193,0.58,0.18521155907727,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.6,1.7,4.3,4.66,1.34,0.776666666666667,0.602380952380952,0.283333333333333,0.380277477152477,0.53,0.084522083874432,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.7,0.9,5.1,5.56,0.44,0.926666666666667,0.679166666666667,0.15,0.345214045214045,0.538333333333333,0.13909153359909,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.8,0.5,5.5,5.92,0.08,0.986666666666667,0.891304347826087,0.0833333333333333,0.310064935064935,0.535,0.254970041528971,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,0.9,0,6,6,0,1,NA,0,NA,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,3,1,0,6,6,0,1,NA,0,NA,0.5,NA,9.12943408096926,2.48971652267531
"1_Bartomeus",11,4,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.5,6.48,1.52,2.68,5.32,0.335,0.554389055389055,0.81,0.653925734665269,0.5725,0.163363434226317,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.6,3.1,4.9,5.94,2.06,0.7425,0.578547619047619,0.3875,0.472117292429792,0.565,0.133066586476512,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.7,0.44,7.56,7.88,0.12,0.985,0.840909090909091,0.055,0.235050505050505,0.52,0.181488587703158,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.8,0,8,8,0,1,NA,0,NA,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,4,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.11507643765253,1.34080879419085
"1_Bartomeus",11,5,0,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.1,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.2,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.5,12.14,1.86,4.42,9.58,0.315714285714286,0.562999801348799,0.867142857142857,0.679881629618393,0.591428571428571,0.219140322009128,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.6,8.96,5.04,8.96,5.04,0.64,0.648515151085585,0.64,0.636725462258666,0.64,0.285745574603177,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.7,5.72,8.28,11.46,2.54,0.818571428571429,0.69600826950827,0.408571428571429,0.507156223300388,0.613571428571429,0.250931974283494,4.84221795155689,2.06067289965733
"1_Bartomeus",11,5,0.8,4.46,9.54,12.64,1.36,0.902857142857143,0.788386002886003,0.318571428571429,0.441829437851002,0.610714285714286,0.279339605781177,4.84221795155689,2.06067289965733
